id,match_type,similarity,similarity_offset,vec_sim,hybrid_sim,levenshtein,stoilos,fuzzy_score,metriclcs,tfidf_cosine,dice,monge_elkan,parent_overlap,children_overlap,avg_context_overlap,prefix_overlap,suffix_overlap,context_string_overlap,context_string_overlap_offset,has_parents,has_children,depth_difference,class
IASTED-Nonauthor_registration_fee-SIGKDD-Registration_fee,Type1,0.8846,0.211,0.6667,0.6667,0.6154,0.8846,0.5789,0.6154,0.5997,0.7368,0.8607,0.6905,0,0.4198,0.0,1.0,0.4276,-0.5724,both,one,0.33333333333333337,N
IASTED-Student_registration_fee-SIGKDD-Registration_Student,Type1,0.9634,0.058,0.7937,0.7937,0.4167,0.9634,0.5286,0.5833,0.8621,0.8,0.8819,1,0,0.5124,0.0,0.0,1,0.5724,both,none,0.0,Y
IASTED-Double_hotel_room-SIGKDD-Hotel,Type1,0.75,0.4658,0.5229,0.5229,0.2941,0.75,0.2653,0.2941,0.4255,0.3333,0.6952,0.1755,0,0.1537,0.0,0.0,0.1755,0,both,none,0.0,N
IASTED-Worker_non_speaker-SIGKDD-Invited_Speaker,Type1,0.5792,-0.2251,0.4022,0.4022,0.4444,0.5792,0,0.5,0.2915,0.4286,0.6383,0.5,0,0.2075,0.0,0.5333333333333333,0.5,0.0892,both,none,0.0,N
IASTED-Camera_ready_manuscript_deadline-SIGKDD-Deadline_Author_notification,Type1,0.5,0,0.417,0.417,0.1875,0.386,0.2128,0.3438,0.1794,0.2182,0.5367,1,0,0.5432,0.0,0.0,1,0,both,none,0.0,N
IASTED-Session_room-SIGKDD-Conference_hall,Type1,0.5,0.2168,0.4423,0.4423,0.1333,0,0,0.2,0,0,0.1956,1,0,0.6667,0.0,0.0,1,1,both,none,0.0,N
IASTED-Memeber_registration_fee-SIGKDD-Registration_fee,Type1,0.9054,0.0442,0.7111,0.7111,0.6667,0.9054,0.6286,0.6667,0.5997,0.7778,0.9129,0.6905,0,0.4198,0.0,1.0,0.4276,-0.5724,both,one,0.33333333333333337,N
IASTED-IASTED_member-SIGKDD-Organizing_Committee_member,Type1,0.5229,0.0388,0.5229,0.5229,0.3704,0.4626,0,0.3704,0.3874,0.2778,0.5774,0,0,0.1974,0.0,0.5384615384615384,0,0,both,none,0.0,N
IASTED-Submissions_deadline-SIGKDD-Deadline_Abstract_Submission,Type1,0.889,0.0927,0.6295,0.6295,0.1429,0.889,0.2683,0.3571,0.2604,0.6364,0.8416,1,0,0.4956,0.0,0.0,1,0.5484,both,none,0.0,N
IASTED-Person-SIGKDD-Person,Type1,1,0.6465,1,1,1,1,1,1,1,1,1,0,0.2786,0.0929,1.0,1.0,0.1388,-0.0154,none,both,0.0,Y
IASTED-Sponsor_city-SIGKDD-Sponzor_fee,Type1,0.6116,-0.073,0.0846,0.5132,0.5833,0.6116,0.2941,0.5833,0,0.3158,0.3571,0.103,0,0.075,0.36363636363636365,0.0,0.103,0.0279,both,none,0.0,N
IASTED-Single_hotel_room-SIGKDD-Hotel,Type1,0.75,0.4643,0.5126,0.5126,0.2941,0.75,0.2653,0.2941,0.4255,0.3333,0.6952,0.1755,0,0.1532,0.0,0.0,0.1755,0,both,none,0.0,N
IASTED-Nonmember_registration_fee-SIGKDD-Registration_fee,Type1,0.8846,-0.0676,0.775,0.775,0.6154,0.8846,0.5789,0.6154,0.5997,0.7368,0.8819,0.6905,0,0.4008,0.0,1.0,0.4276,-0.5724,both,one,0.33333333333333337,N
IASTED-Introduction_of_speaker-SIGKDD-Author_of_paper,Type1,0.4546,0.0595,0.12,0.4533,0.4783,0,0.0149,0.4783,0.4546,0.1176,0.6667,0.1038,0,0.0346,0.0,0.13333333333333333,0.1038,0,both,none,0.0,N
IASTED-Conference_airport-SIGKDD-Conference_hall,Type1,0.8228,-0.0994,0.6047,0.6047,0.6111,0.8228,0.5962,0.6667,0.2752,0.6207,0.625,0.2098,0,0.2724,0.7333333333333333,0.0,0.2098,0.2098,both,none,0.0,N
IASTED-Author-SIGKDD-Author,Type1,1,0.1105,1,1,1,1,1,1,1,1,1,1,0.4,0.5002,1.0,1.0,0.4913,0.1919,both,both,0.050000000000000044,Y
IASTED-Student_non_speaker-SIGKDD-Registration_Student,Type1,0.4967,-0.0689,0.429,0.429,0.2,0.4967,0.0172,0.4,0.4761,0.4,0.709,0.1378,0,0.1664,0.0,0.0,0.1378,-0.3622,both,none,0.0,N
IASTED-Main_office-SIGKDD-Main_office,Type1,1,0.5,1,1,1,1,1,1,1,1,1,1,0,0.6667,1.0,1.0,1,0,both,none,0.0,Y
IASTED-Listener-SIGKDD-Listener,Type1,1,0.6465,1,1,1,1,1,1,1,1,1,0.2067,0,0.4022,1.0,1.0,0.2067,0.0679,both,none,0.0,Y
IASTED-Deadline_hotel_reservation-SIGKDD-Deadline_Paper_Submission,Type1,0.6855,-0.042,0.4732,0.4732,0.5385,0.6855,0.3289,0.5769,0.2749,0.3404,0.5497,1,0,0.5432,0.36,0.12,1,0,both,none,0.0,N
IASTED-Hotel_fee-SIGKDD-Registration_fee,Type1,0.6905,-0.0822,0.6905,0.6905,0.3125,0.3727,0,0.3125,0.5249,0.1905,0.6667,1,0,0.5,0.0,0.4444444444444444,0.2359,-0.3594,both,one,0.33333333333333337,N
IASTED-Registation_deadline-SIGKDD-Deadline,Type1,0.7963,-0.0302,0.679,0.679,0.4,0.7963,0.3793,0.4,0.5375,0.5,0.7706,0,0,0,0.0,1.0,0.4516,0.334,one,one,0.5,N
IASTED-Conference_hotel-SIGKDD-Conference_hall,Type1,0.8905,0.1211,0.6656,0.6656,0.8125,0.8905,0.7391,0.8125,0.4056,0.7407,0.625,0.2098,0,0.2011,0.8,0.06666666666666667,0.2098,0,both,none,0.0,N
IASTED-Payment_document-SIGKDD-Document,Type1,0.8478,0.5019,0.5975,0.5975,0.5,0.8478,0.4783,0.5,0.6519,0.6667,0.8864,0,0.1704,0.0568,0.0,1.0,0.1974,0.0867,one,both,0.25,N
IASTED-Conference_days-SIGKDD-Conference_hall,Type1,0.863,-0.087,0.5744,0.5744,0.8,0.863,0.7209,0.8,0.2752,0.6923,0.625,0.3469,0,0.1692,0.7333333333333333,0.0,0.2407,0.2407,both,one,0.33333333333333337,N
IASTED-Conference_activity-SIGKDD-Conference_hall,Type1,0.812,-0.1023,0.5744,0.5744,0.5789,0.812,0.5636,0.6316,0.3687,0.6,0.625,0.1227,0,0.0971,0.7333333333333333,0.0,0.0845,0.0845,both,one,0.33333333333333337,N
IASTED-Author_book_proceedings_included-SIGKDD-Deadline_Author_notification,Type1,0.4335,-0.1302,0.4335,0.4335,0.125,0.2981,0.0213,0.3438,0.1923,0.1786,0.5122,0,0,0.0606,0.0,0.0,0,-1,both,none,0.0,N
IASTED-Social_program-SIGKDD-Program_Committee,Type1,0.5981,-0.072,0.5861,0.5861,0.1765,0.5981,0.3878,0.4118,0.5652,0.3704,0.5833,0.139,0,0.1025,0.0,0.0,0.1547,0.1547,both,one,0.25,N
IASTED-Document-SIGKDD-Document,Type1,1,0.5512,1,1,1,1,1,1,1,1,1,0,1,0.3333,1.0,1.0,0.2152,-0.0045,one,both,0.16666666666666663,N
IASTED-Student_lecturer-SIGKDD-Registration_Student,Type1,0.5419,0.0274,0.5419,0.5419,0.2,0.525,0.069,0.35,0.5227,0.3125,0.6429,0.0052,0,0.0311,0.0,0.0,0.0052,-0.4606,both,none,0.0,N
IASTED-Author_attendee_cd_registration_fee-SIGKDD-Registration_fee,Type1,0.8261,0.274,0.4497,0.4497,0.4571,0.8261,0.4078,0.4571,0.4933,0.5957,0.7638,0.6905,0,0.4198,0.0,1.0,0.4276,-0.5724,both,one,0.33333333333333337,N
IASTED-Sponsor-SIGKDD-Sponzor,Type1,0.8571,0.1575,0,0.8571,0.8571,0.7658,0.5263,0.8571,0,0.4,0.7143,0,0,0,0.5714285714285714,0.2857142857142857,0.1519,-0.0269,one,one,0.5,Y
IASTED-Non_speaker-SIGKDD-Invited_Speaker,Type1,0.7045,-0.2073,0.5691,0.5691,0.6,0.7045,0,0.6,0.3982,0.5455,0.6667,0.2786,0,0.1906,0.0,0.7272727272727273,0.3661,-0.0918,both,one,0.25,N
IASTED-Tutorial_speaker-SIGKDD-Speaker,Type1,0.8182,0.2239,0.5815,0.5815,0.4375,0.8182,0.413,0.4375,0.5587,0.5263,0.7559,0.0983,0,0.0859,0.0,1.0,0.3564,0.063,both,one,0.33333333333333337,N
IASTED-One_conference_day-SIGKDD-Conference,Type1,0.8846,0.1165,0.4207,0.4207,0.5556,0.8846,0.5385,0.5556,0.3943,0.6667,0.7817,0,0,0,0.0,0.0,0,-0.1662,one,none,0.0,N
IASTED-Conference_city-SIGKDD-Conference_hall,Type1,0.863,-0.087,0.6748,0.6748,0.7333,0.863,0.7209,0.7333,0.3687,0.6923,0.559,0.197,0,0.1408,0.7333333333333333,0.0,0.197,0.197,both,none,0.0,N
IASTED-Place-SIGKDD-Place,Type1,1,0.8152,1,1,1,1,1,1,1,1,1,0,1,0.3333,1.0,1.0,0.7522,0.6014,none,both,0.0,Y
IASTED-Conference_Hiker-SIGKDD-Conference_hall,Type1,0.8905,-0.0495,0.5744,0.5744,0.75,0.8905,0.7391,0.75,0.2752,0.7407,0.6614,0.1109,0,0.2123,0.8,0.0,0.1109,0.1109,both,none,0.0,N
IASTED-Technical_commitee-SIGKDD-Organizing_Committee,Type1,0.4867,0.0184,0.4867,0.4867,0.55,0.435,0.0172,0.55,0,0.3529,0.5799,0.2753,0,0.1764,0.0,0.16666666666666666,0.2753,0,both,none,0.0,N
IASTED-Registration_fee-SIGKDD-Registration_fee,Type1,1,0.2929,1,1,1,1,1,1,0.995,1,1,1,0.7937,0.7646,1.0,1.0,0.6978,0.0822,both,both,0.08333333333333337,Y
IASTED-Registration-SIGKDD-Registration_fee,Type1,0.9667,0.0344,0.6905,0.6905,0.75,0.9667,0.7391,0.75,0.6327,0.8333,0.8165,0.0636,0,0.0562,1.0,0.0,0.0788,-0.0252,both,one,0.33333333333333337,N
IASTED-Conference_restaurant-SIGKDD-Conference,Type2,0.9,0.1069,0.5215,0.5215,0.4762,0.9,0.459,0.4762,0.4334,0.5926,0.7746,0,0,0,1.0,0.0,0,-0.2098,one,none,0.0,N
IASTED-Sponzorship-SIGKDD-Sponzor,Type2,0.9333,0.0997,0,0,0.6364,0.9333,0.6129,0.6364,0,0.7143,1,0,0,0,1.0,0.0,0.1089,-0.1398,one,one,0.5,N
IASTED-Conference_building-SIGKDD-Conference,Type2,0.9143,0.1023,0.5736,0.5736,0.5263,0.9143,0.5091,0.5263,0.4882,0.64,0.75,0,0,0,1.0,0.0,0,-0.2098,one,none,0.0,N
IASTED-Submissions_deadline-SIGKDD-Deadline_Paper_Submission,Type2,0.9204,0.0314,0.6092,0.6092,0.12,0.9204,0.3014,0.4,0.3059,0.6829,0.8563,1,0,0.4956,0.0,0.0,1,0,both,none,0.0,N
IASTED-Nonmember_registration_fee-SIGKDD-Registration_Non-Member,Type2,0.9523,0.0676,0.41,0.7604,0.3077,0.9523,0.4605,0.5769,0.2156,0.7111,0.8592,1,0,0.5979,0.0,0.0,1,0.5724,both,none,0.0,Y
IASTED-Conference_airport-SIGKDD-Conference,Type2,0.9222,0.0994,0.5674,0.5674,0.5556,0.9222,0.5385,0.5556,0.4334,0.6667,0.7559,0,0,0,1.0,0.0,0,-0.2098,one,none,0.0,N
IASTED-Reviewer-SIGKDD-Review,Type2,0.9571,0.8571,0.3868,0.3868,0.75,0.9571,0.7273,0.75,0,0.8,1,0.1419,0,0.1254,1.0,0.0,0.1419,0.105,both,none,0.0,N
IASTED-Deadline_hotel_reservation-SIGKDD-Deadline,Type2,0.85,0.1225,0.398,0.398,0.3077,0.85,0.2895,0.3077,0.483,0.4,0.6801,0,0,0,1.0,0.0,0.4516,-0.5484,one,one,0.5,N
IASTED-Hotel_fee-SIGKDD-Hotel,Type2,0.9308,0.158,0.5402,0.5402,0.5556,0.9308,0.52,0.5556,0.7352,0.6,0.8165,0.0795,0,0.0707,1.0,0.0,0.0795,-0.5158,both,none,0.0,N
IASTED-Conference_hotel-SIGKDD-Conference,Type2,0.94,0.0495,0.6073,0.6073,0.625,0.94,0.6087,0.625,0.6388,0.7273,0.7746,0,0,0,1.0,0.0,0,-0.2098,one,none,0.0,N
IASTED-Conference_days-SIGKDD-Conference,Type2,0.95,0.087,0.536,0.536,0.6667,0.95,0.6512,0.6667,0.4334,0.7619,0.7071,0,0,0,1.0,0.0,0,-0.2407,one,one,0.33333333333333337,N
IASTED-Conference_activity-SIGKDD-Conference,Type2,0.9143,0.1023,0.5201,0.5201,0.5263,0.9143,0.5091,0.5263,0.5807,0.64,0.75,0,0,0,1.0,0.0,0,-0.0845,one,one,0.33333333333333337,N
IASTED-Non_speaker-SIGKDD-Speaker,Type2,0.9118,0.2073,0.5,0.5,0.6364,0.9118,0.6129,0.6364,0.6271,0.7143,0.7071,0.2067,0.417,0.5412,0.0,1.0,0.4579,0.0918,both,both,0.08333333333333337,N
IASTED-Conference_city-SIGKDD-Conference,Type2,0.95,0.087,0.5232,0.5232,0.6667,0.95,0.6512,0.6667,0.5807,0.7619,0.7906,0,0,0,1.0,0.0,0,-0.197,one,none,0.0,N
IASTED-Conference_Hiker-SIGKDD-Conference,Type2,0.94,0.0495,0.5,0.5,0.625,0.94,0.6087,0.625,0.4334,0.7273,0.8367,0,0,0,1.0,0.0,0,-0.1109,one,none,0.0,N
IASTED-Submission-SIGKDD-Deadline_Paper_Submission,Type3,0.803,0.0253,0.4825,0.4825,0.4,0.803,0,0.4,0.7266,0.5161,0.6292,0.172,0,0.1468,0.0,1.0,0.1486,0,both,one,0.25,N
IASTED-Conference_hotel-SIGKDD-Hotel,Type3,0.7693,-0.1707,0.6073,0.6073,0.3125,0.75,0.2826,0.3125,0.7693,0.3529,0.7746,0.2098,0,0.3009,0.0,1.0,0.2098,0.2098,both,none,0.0,N
IASTED-Plenary_lecture_speaker-SIGKDD-Author_of_paper,Type4,0.5,0,0.1541,0.1541,0.3043,0,0.0299,0.3478,0,0,0.2722,1,0,0.4532,0.0,0.13333333333333333,1,0,both,none,0.0,N
IASTED-Worker_lecturer-SIGKDD-Author_of_paper,Type4,0.2329,-0.0345,0.2125,0.2125,0.2667,0,0,0.3333,0,0,0.4301,0.4658,0,0.2917,0.0,0.13333333333333333,0.4658,0,both,none,0.0,N
IASTED-Building-SIGKDD-Main_office,Type4,0.5,0,0.2472,0.2472,0.1818,0,0,0.1818,0,0,0.4082,1,0,0.6667,0.0,0.0,0.172,0,both,one,0.33333333333333337,N
IASTED-Deadline_for_notification_of_acceptance-SIGKDD-Deadline_Paper_Submission,Type4,0.6235,-0.2566,0.3487,0.3487,0.3333,0.6235,0.2348,0.3846,0.1908,0.2667,0.5454,1,0,0.5432,0.36,0.0,1,0,both,none,0.0,N
IASTED-Review-SIGKDD-Abstract,Type4,0.5,0,0.0119,0.0119,0,0,0,0.125,0,0,0.1667,1,0,0.4394,0.0,0.0,1,0,both,none,0.0,N
IASTED-Transport_vehicle-SIGKDD-Organizator,Type4,0.2367,0.0433,0,0,0.1765,0,0.0816,0.2941,0,0,0.2417,0.3011,0.1723,0.2051,0.0,0.0,0.1788,-0.0556,both,both,0.0,N
IASTED-Activity-SIGKDD-Place,Type4,0.2872,0.1723,0.1227,0.1227,0,0,0,0.25,0,0,0.4,0,0.5744,0.1915,0.0,0.0,0.4505,0.2647,none,both,0.16666666666666669,N
IASTED-Time-SIGKDD-Place,Type4,0.3469,0.1103,0.3469,0.3469,0.2,0,0,0.2,0,0,0.25,0,0.5744,0.1915,0.0,0.25,0.3443,-0.1104,none,both,0.0,N
IASTED-Lecturer-SIGKDD-Author_of_paper,Type4,0.5,0,0.2125,0.2125,0.2,0,0,0.2667,0,0,0.2749,1,0,0.4532,0.0,0.25,0.4343,0,both,one,0.16666666666666663,N
IASTED-Item-SIGKDD-Document,Type4,0.2248,0.0712,0.2248,0.2248,0.125,0,0,0.125,0,0,0.25,0,0.4488,0.1496,0.0,0.0,0.212,-0.0684,none,both,0.16666666666666669,N
IASTED-Submission-SIGKDD-Abstract,Type4,0.5,0,0.1854,0.1854,0.1,0,0,0.2,0,0,0.125,1,0,0.6667,0.0,0.0,0.3427,0,both,one,0.25,N
IASTED-Delegate-SIGKDD-Organizator,Type4,0.7961,0.0115,0,0,0.1818,0,0,0.2727,0,0,0.25,1,0.5921,0.6193,0.0,0.0,0.412,0.0644,both,both,0.0,N
IASTED-Card-SIGKDD-Organizator,Type4,0.2045,0.0192,0,0,0.0909,0,0,0.1818,0,0,0.25,0.3011,0.1079,0.1836,0.0,0.0,0.1415,-0.0244,both,both,0.0,N
IASTED-Conference_hall-SIGKDD-Main_office,Type4,0.5,0,0.2354,0.2354,0.1333,0,0,0.2667,0,0,0.2917,1,0,0.5776,0.0,0.0,1,0,both,none,0.0,N
IASTED-Author_cd_proceedings_included-SIGKDD-Author_of_paper,Type4,0.5716,-0.0482,0.2918,0.2918,0.3333,0.5716,0.2273,0.3333,0.2299,0.2439,0.505,1,0,0.4532,0.4666666666666667,0.0,1,0,both,none,0.0,N
IASTED-Cheque-SIGKDD-Abstract,Type4,0.2988,0,0,0,0,0,0,0.125,0,0,0.1667,0.5975,0,0.256,0.0,0.0,0.5975,0,both,none,0.0,N
IASTED-Author_attendee_book_registration_fee-SIGKDD-Registration_Student,Type4,0.6017,0.0627,0.3675,0.3675,0.2703,0.6017,0.3028,0.3784,0.2361,0.4151,0.5315,1,0,0.5124,0.0,0.0,1,0,both,none,0.0,N
IASTED-Value_added_tax-SIGKDD-Sponzor_fee,Type4,0.2428,0,0.2428,0.2428,0.0667,0,0,0.1333,0,0,0.1925,0.4066,0,0.2376,0.0,0.0,0.4066,0.3006,both,none,0.0,N
IASTED-Form-SIGKDD-Abstract,Type4,0.5,0,0.1931,0.1931,0.125,0,0,0.125,0,0,0.25,1,0,0.6667,0.0,0.0,0.2673,0,both,one,0.25,N
IASTED-Departure_tax-SIGKDD-Sponzor_fee,Type4,0.2033,-0.103,0.2033,0.2033,0.2308,0,0,0.2308,0,0,0.1992,0.4066,0,0.2165,0.0,0.0,0.4066,0.3006,both,none,0.0,N
IASTED-Hotel_room-SIGKDD-Main_office,Type4,0.5,-0.4143,0.2027,0.2027,0,0,0.0323,0.1818,0,0,0.2372,1,0,0.6667,0.0,0.0,0.2575,0,both,one,0.33333333333333337,N
IASTED-Nonauthor_registration_fee-SIGKDD-Registration_Student,Type4,0.6736,0.0625,0.4604,0.4604,0.3846,0.6736,0.4605,0.5385,0.287,0.5238,0.5879,1,0,0.5124,0.0,0.0,1,0,both,none,0.0,N
IASTED-Worker_non_speaker-SIGKDD-Author,Type4,0.25,-0.3292,0.1529,0.1529,0.1111,0,0.0192,0.1111,0,0,0.3043,0.5,0,0.3057,0.0,0.16666666666666666,0.2444,-0.2556,both,one,0.25,N
IASTED-Camera_ready_manuscript_deadline-SIGKDD-Deadline_Paper_Submission,Type4,0.5,0,0.4159,0.4159,0.1875,0.4083,0.2128,0.2812,0.2145,0.2308,0.5395,1,0,0.5432,0.0,0.0,1,0,both,none,0.0,N
IASTED-Session_room-SIGKDD-Main_office,Type4,0.5,0,0.1394,0.1394,0.0833,0,0.0294,0.3333,0,0,0.3125,1,0,0.6667,0.0,0.0,1,0,both,none,0.0,N
IASTED-Memeber_registration_fee-SIGKDD-Registration_Student,Type4,0.6956,-0.1656,0.5209,0.5209,0.4167,0.6956,0.5,0.5833,0.287,0.55,0.5727,1,0,0.4827,0.0,0.0,1,0,both,none,0.0,N
IASTED-Publication-SIGKDD-Speaker,Type4,0.2857,-0.0184,0.1352,0.1352,0.0909,0,0,0.1818,0,0,0.1429,0.3011,0.2703,0.2141,0.0,0.0,0.2108,-0.0482,both,both,0.0,N
IASTED-Audiovisual_equipment-SIGKDD-Organizator,Type4,0.2507,0.0047,0,0,0.1429,0,0.0164,0.1905,0,0,0.1059,0.3011,0.2004,0.2145,0.0,0.0,0.1702,-0.0455,both,both,0.0,N
IASTED-Person-SIGKDD-Fee,Type4,0.2566,0.0791,0.1788,0.1788,0.1667,0,0,0.1667,0,0,0.3333,0,0.5132,0.1711,0.0,0.0,0.3624,0.1133,none,both,0.0,N
IASTED-Bank_transfer-SIGKDD-Abstract,Type4,0.4065,0.1077,0.0155,0.0155,0.3077,0.4065,0.027,0.3077,0,0.1176,0.3423,0.5975,0,0.1992,0.0,0.0,0.5975,0,both,none,0.0,N
IASTED-Nonmember_registration_fee-SIGKDD-Registration_Student,Type4,0.6736,-0.161,0.5564,0.5564,0.3846,0.6736,0.4605,0.5385,0.287,0.5238,0.5879,1,0,0.5124,0.0,0.0,1,0,both,none,0.0,N
IASTED-Mailing_list-SIGKDD-Abstract,Type4,0.5,0,0.0138,0.0138,0.1667,0,0.0294,0.25,0,0,0.4009,1,0,0.6667,0.0,0.125,1,0,both,none,0.0,N
IASTED-Invitation_letter-SIGKDD-Abstract,Type4,0.5,0,0.0356,0.0356,0.1176,0,0.0204,0.1765,0,0,0.25,1,0,0.6667,0.0,0.0,1,0,both,none,0.0,N
IASTED-Student_non_speaker-SIGKDD-Author,Type4,0.25,-0.3156,0.1226,0.1226,0.2105,0,0.0182,0.2105,0,0,0.2722,0.5,0,0.3007,0.0,0.16666666666666666,0.2444,-0.2556,both,one,0.25,N
IASTED-Reviewer-SIGKDD-Author,Type4,0.5,0,0.3689,0.3689,0.125,0,0,0.125,0,0,0.1667,1,0,0.3879,0.0,0.16666666666666666,0.2214,-0.7786,both,one,0.25,N
IASTED-Hotel_fee-SIGKDD-Sponzor_fee,Type4,0.5,-0.1905,0.5,0.5,0.4545,0.4376,0,0.4545,0.4459,0.25,0.6325,1,0,0.6667,0.0,0.4444444444444444,1,0.7641,both,none,0.0,N
